WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 1000)

# Run progress: 0,00% complete, ETA 00:10:24
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 4 , Packets = 1000, nanotimes = 6831


Count of Edges = 4 , Packets = 1000, nanotimes = 7351


Count of Edges = 4 , Packets = 1000, nanotimes = 7280


Count of Edges = 4 , Packets = 1000, nanotimes = 6528


Count of Edges = 4 , Packets = 1000, nanotimes = 7010


Count of Edges = 4 , Packets = 1000, nanotimes = 8227


Count of Edges = 4 , Packets = 1000, nanotimes = 7394


Count of Edges = 4 , Packets = 1000, nanotimes = 7152


Count of Edges = 4 , Packets = 1000, nanotimes = 6571


Count of Edges = 4 , Packets = 1000, nanotimes = 6507


Count of Edges = 4 , Packets = 1000, nanotimes = 7324


Count of Edges = 4 , Packets = 1000, nanotimes = 6735


Count of Edges = 4 , Packets = 1000, nanotimes = 6925


Count of Edges = 4 , Packets = 1000, nanotimes = 6309


Count of Edges = 4 , Packets = 1000, nanotimes = 5857


Count of Edges = 4 , Packets = 1000, nanotimes = 6721


Count of Edges = 4 , Packets = 1000, nanotimes = 7192


Count of Edges = 4 , Packets = 1000, nanotimes = 5730


Count of Edges = 4 , Packets = 1000, nanotimes = 5598


Count of Edges = 4 , Packets = 1000, nanotimes = 6613


Count of Edges = 4 , Packets = 1000, nanotimes = 6260


Count of Edges = 4 , Packets = 1000, nanotimes = 6439


Count of Edges = 4 , Packets = 1000, nanotimes = 5915


Count of Edges = 4 , Packets = 1000, nanotimes = 5475


Count of Edges = 4 , Packets = 1000, nanotimes = 6010


Count of Edges = 4 , Packets = 1000, nanotimes = 5915


Count of Edges = 4 , Packets = 1000, nanotimes = 6182


Count of Edges = 4 , Packets = 1000, nanotimes = 6651


Count of Edges = 4 , Packets = 1000, nanotimes = 5803


Count of Edges = 4 , Packets = 1000, nanotimes = 6374


Count of Edges = 4 , Packets = 1000, nanotimes = 6466


Count of Edges = 4 , Packets = 1000, nanotimes = 20494


Count of Edges = 4 , Packets = 1000, nanotimes = 6664


Count of Edges = 4 , Packets = 1000, nanotimes = 7148


Count of Edges = 4 , Packets = 1000, nanotimes = 6802


Count of Edges = 4 , Packets = 1000, nanotimes = 7144


Count of Edges = 4 , Packets = 1000, nanotimes = 7210


Count of Edges = 4 , Packets = 1000, nanotimes = 6324


Count of Edges = 4 , Packets = 1000, nanotimes = 7521


Count of Edges = 4 , Packets = 1000, nanotimes = 6187


Count of Edges = 4 , Packets = 1000, nanotimes = 6608


Count of Edges = 4 , Packets = 1000, nanotimes = 8143


Count of Edges = 4 , Packets = 1000, nanotimes = 7739


Count of Edges = 4 , Packets = 1000, nanotimes = 8132


Count of Edges = 4 , Packets = 1000, nanotimes = 8194


Count of Edges = 4 , Packets = 1000, nanotimes = 6945


Count of Edges = 4 , Packets = 1000, nanotimes = 6654


Count of Edges = 4 , Packets = 1000, nanotimes = 6964


Count of Edges = 4 , Packets = 1000, nanotimes = 7018


Count of Edges = 4 , Packets = 1000, nanotimes = 6708


Count of Edges = 4 , Packets = 1000, nanotimes = 6521


Count of Edges = 4 , Packets = 1000, nanotimes = 6946


Count of Edges = 4 , Packets = 1000, nanotimes = 6828


Count of Edges = 4 , Packets = 1000, nanotimes = 7218


Count of Edges = 4 , Packets = 1000, nanotimes = 7496


Count of Edges = 4 , Packets = 1000, nanotimes = 7088


Count of Edges = 4 , Packets = 1000, nanotimes = 7252


Count of Edges = 4 , Packets = 1000, nanotimes = 6822


Count of Edges = 4 , Packets = 1000, nanotimes = 7213


Count of Edges = 4 , Packets = 1000, nanotimes = 7242


Count of Edges = 4 , Packets = 1000, nanotimes = 7275


Count of Edges = 4 , Packets = 1000, nanotimes = 6862


Count of Edges = 4 , Packets = 1000, nanotimes = 7096


Count of Edges = 4 , Packets = 1000, nanotimes = 7433


Count of Edges = 4 , Packets = 1000, nanotimes = 6917


Count of Edges = 4 , Packets = 1000, nanotimes = 6972


Count of Edges = 4 , Packets = 1000, nanotimes = 6760


Count of Edges = 4 , Packets = 1000, nanotimes = 6950


Count of Edges = 4 , Packets = 1000, nanotimes = 7136


Count of Edges = 4 , Packets = 1000, nanotimes = 6837


Count of Edges = 4 , Packets = 1000, nanotimes = 6557


Count of Edges = 4 , Packets = 1000, nanotimes = 6330


Count of Edges = 4 , Packets = 1000, nanotimes = 6545


Count of Edges = 4 , Packets = 1000, nanotimes = 7642


Count of Edges = 4 , Packets = 1000, nanotimes = 8019


Count of Edges = 4 , Packets = 1000, nanotimes = 6939


Count of Edges = 4 , Packets = 1000, nanotimes = 6739


Count of Edges = 4 , Packets = 1000, nanotimes = 7409


Count of Edges = 4 , Packets = 1000, nanotimes = 7142


Count of Edges = 4 , Packets = 1000, nanotimes = 7585


Count of Edges = 4 , Packets = 1000, nanotimes = 6581


Count of Edges = 4 , Packets = 1000, nanotimes = 6758


Count of Edges = 4 , Packets = 1000, nanotimes = 7095


Count of Edges = 4 , Packets = 1000, nanotimes = 6890


Count of Edges = 4 , Packets = 1000, nanotimes = 7417


Count of Edges = 4 , Packets = 1000, nanotimes = 7059


Count of Edges = 4 , Packets = 1000, nanotimes = 7392


Count of Edges = 4 , Packets = 1000, nanotimes = 6771


Count of Edges = 4 , Packets = 1000, nanotimes = 7426


Count of Edges = 4 , Packets = 1000, nanotimes = 6077


Count of Edges = 4 , Packets = 1000, nanotimes = 7102


Count of Edges = 4 , Packets = 1000, nanotimes = 6551


Count of Edges = 4 , Packets = 1000, nanotimes = 6793


Count of Edges = 4 , Packets = 1000, nanotimes = 7639


Count of Edges = 4 , Packets = 1000, nanotimes = 8405


Count of Edges = 4 , Packets = 1000, nanotimes = 6657


Count of Edges = 4 , Packets = 1000, nanotimes = 6885


Count of Edges = 4 , Packets = 1000, nanotimes = 6837


Count of Edges = 4 , Packets = 1000, nanotimes = 7825


Count of Edges = 4 , Packets = 1000, nanotimes = 7724


Count of Edges = 4 , Packets = 1000, nanotimes = 7293


Count of Edges = 4 , Packets = 1000, nanotimes = 6772


Count of Edges = 4 , Packets = 1000, nanotimes = 6713


Count of Edges = 4 , Packets = 1000, nanotimes = 9882


Count of Edges = 4 , Packets = 1000, nanotimes = 9033


Count of Edges = 4 , Packets = 1000, nanotimes = 9790


Count of Edges = 4 , Packets = 1000, nanotimes = 10700


Count of Edges = 4 , Packets = 1000, nanotimes = 8600


Count of Edges = 4 , Packets = 1000, nanotimes = 8093


Count of Edges = 4 , Packets = 1000, nanotimes = 6873


Count of Edges = 4 , Packets = 1000, nanotimes = 7203


Count of Edges = 4 , Packets = 1000, nanotimes = 7590


Count of Edges = 4 , Packets = 1000, nanotimes = 6244


Count of Edges = 4 , Packets = 1000, nanotimes = 7623


Count of Edges = 4 , Packets = 1000, nanotimes = 7437


Count of Edges = 4 , Packets = 1000, nanotimes = 7499


Count of Edges = 4 , Packets = 1000, nanotimes = 6970


Count of Edges = 4 , Packets = 1000, nanotimes = 7063


Count of Edges = 4 , Packets = 1000, nanotimes = 6734


Count of Edges = 4 , Packets = 1000, nanotimes = 7285


Count of Edges = 4 , Packets = 1000, nanotimes = 7228


Count of Edges = 4 , Packets = 1000, nanotimes = 7269


Count of Edges = 4 , Packets = 1000, nanotimes = 6986


Count of Edges = 4 , Packets = 1000, nanotimes = 6707


Count of Edges = 4 , Packets = 1000, nanotimes = 7070


Count of Edges = 4 , Packets = 1000, nanotimes = 5911


Count of Edges = 4 , Packets = 1000, nanotimes = 7363


Count of Edges = 4 , Packets = 1000, nanotimes = 8750


Count of Edges = 4 , Packets = 1000, nanotimes = 7207


Count of Edges = 4 , Packets = 1000, nanotimes = 8567


Count of Edges = 4 , Packets = 1000, nanotimes = 7425


Count of Edges = 4 , Packets = 1000, nanotimes = 6850


Count of Edges = 4 , Packets = 1000, nanotimes = 6966


Count of Edges = 4 , Packets = 1000, nanotimes = 12297

0,003 s/op
# Warmup Iteration   3: 
Count of Edges = 4 , Packets = 1000, nanotimes = 7430


Count of Edges = 4 , Packets = 1000, nanotimes = 6942


Count of Edges = 4 , Packets = 1000, nanotimes = 7217


Count of Edges = 4 , Packets = 1000, nanotimes = 7178


Count of Edges = 4 , Packets = 1000, nanotimes = 9181


Count of Edges = 4 , Packets = 1000, nanotimes = 7508


Count of Edges = 4 , Packets = 1000, nanotimes = 6777


Count of Edges = 4 , Packets = 1000, nanotimes = 7105


Count of Edges = 4 , Packets = 1000, nanotimes = 7232


Count of Edges = 4 , Packets = 1000, nanotimes = 7057


Count of Edges = 4 , Packets = 1000, nanotimes = 7000


Count of Edges = 4 , Packets = 1000, nanotimes = 7160


Count of Edges = 4 , Packets = 1000, nanotimes = 8516


Count of Edges = 4 , Packets = 1000, nanotimes = 7914


Count of Edges = 4 , Packets = 1000, nanotimes = 7671


Count of Edges = 4 , Packets = 1000, nanotimes = 6807


Count of Edges = 4 , Packets = 1000, nanotimes = 7360


Count of Edges = 4 , Packets = 1000, nanotimes = 7430


Count of Edges = 4 , Packets = 1000, nanotimes = 8010


Count of Edges = 4 , Packets = 1000, nanotimes = 6625


Count of Edges = 4 , Packets = 1000, nanotimes = 7250


Count of Edges = 4 , Packets = 1000, nanotimes = 6958


Count of Edges = 4 , Packets = 1000, nanotimes = 7419


Count of Edges = 4 , Packets = 1000, nanotimes = 8516


Count of Edges = 4 , Packets = 1000, nanotimes = 6747


Count of Edges = 4 , Packets = 1000, nanotimes = 24599


Count of Edges = 4 , Packets = 1000, nanotimes = 8513


Count of Edges = 4 , Packets = 1000, nanotimes = 7892


Count of Edges = 4 , Packets = 1000, nanotimes = 7641


Count of Edges = 4 , Packets = 1000, nanotimes = 8379


Count of Edges = 4 , Packets = 1000, nanotimes = 7724


Count of Edges = 4 , Packets = 1000, nanotimes = 6426


Count of Edges = 4 , Packets = 1000, nanotimes = 8203


Count of Edges = 4 , Packets = 1000, nanotimes = 6513


Count of Edges = 4 , Packets = 1000, nanotimes = 8717


Count of Edges = 4 , Packets = 1000, nanotimes = 8895


Count of Edges = 4 , Packets = 1000, nanotimes = 7241


Count of Edges = 4 , Packets = 1000, nanotimes = 8028


Count of Edges = 4 , Packets = 1000, nanotimes = 7006


Count of Edges = 4 , Packets = 1000, nanotimes = 7202


Count of Edges = 4 , Packets = 1000, nanotimes = 7420


Count of Edges = 4 , Packets = 1000, nanotimes = 7415


Count of Edges = 4 , Packets = 1000, nanotimes = 7147


Count of Edges = 4 , Packets = 1000, nanotimes = 7308


Count of Edges = 4 , Packets = 1000, nanotimes = 6899


Count of Edges = 4 , Packets = 1000, nanotimes = 8405


Count of Edges = 4 , Packets = 1000, nanotimes = 6962


Count of Edges = 4 , Packets = 1000, nanotimes = 7383


Count of Edges = 4 , Packets = 1000, nanotimes = 7491


Count of Edges = 4 , Packets = 1000, nanotimes = 7428


Count of Edges = 4 , Packets = 1000, nanotimes = 7462


Count of Edges = 4 , Packets = 1000, nanotimes = 7190


Count of Edges = 4 , Packets = 1000, nanotimes = 7082


Count of Edges = 4 , Packets = 1000, nanotimes = 7051


Count of Edges = 4 , Packets = 1000, nanotimes = 7897


Count of Edges = 4 , Packets = 1000, nanotimes = 7365


Count of Edges = 4 , Packets = 1000, nanotimes = 6174


Count of Edges = 4 , Packets = 1000, nanotimes = 6721


Count of Edges = 4 , Packets = 1000, nanotimes = 7077


Count of Edges = 4 , Packets = 1000, nanotimes = 7007


Count of Edges = 4 , Packets = 1000, nanotimes = 7221


Count of Edges = 4 , Packets = 1000, nanotimes = 7371


Count of Edges = 4 , Packets = 1000, nanotimes = 7111


Count of Edges = 4 , Packets = 1000, nanotimes = 6653


Count of Edges = 4 , Packets = 1000, nanotimes = 7177


Count of Edges = 4 , Packets = 1000, nanotimes = 7274


Count of Edges = 4 , Packets = 1000, nanotimes = 7138


Count of Edges = 4 , Packets = 1000, nanotimes = 6799


Count of Edges = 4 , Packets = 1000, nanotimes = 7400


Count of Edges = 4 , Packets = 1000, nanotimes = 7602


Count of Edges = 4 , Packets = 1000, nanotimes = 7542


Count of Edges = 4 , Packets = 1000, nanotimes = 7845


Count of Edges = 4 , Packets = 1000, nanotimes = 7559


Count of Edges = 4 , Packets = 1000, nanotimes = 7337


Count of Edges = 4 , Packets = 1000, nanotimes = 7601


Count of Edges = 4 , Packets = 1000, nanotimes = 8520


Count of Edges = 4 , Packets = 1000, nanotimes = 8484


Count of Edges = 4 , Packets = 1000, nanotimes = 7877


Count of Edges = 4 , Packets = 1000, nanotimes = 6892


Count of Edges = 4 , Packets = 1000, nanotimes = 8658


Count of Edges = 4 , Packets = 1000, nanotimes = 7572


Count of Edges = 4 , Packets = 1000, nanotimes = 7661


Count of Edges = 4 , Packets = 1000, nanotimes = 7262


Count of Edges = 4 , Packets = 1000, nanotimes = 7566


Count of Edges = 4 , Packets = 1000, nanotimes = 8411


Count of Edges = 4 , Packets = 1000, nanotimes = 6633


Count of Edges = 4 , Packets = 1000, nanotimes = 7347


Count of Edges = 4 , Packets = 1000, nanotimes = 7460


Count of Edges = 4 , Packets = 1000, nanotimes = 8752


Count of Edges = 4 , Packets = 1000, nanotimes = 6530


Count of Edges = 4 , Packets = 1000, nanotimes = 7103


Count of Edges = 4 , Packets = 1000, nanotimes = 7117


Count of Edges = 4 , Packets = 1000, nanotimes = 8321


Count of Edges = 4 , Packets = 1000, nanotimes = 7988


Count of Edges = 4 , Packets = 1000, nanotimes = 7547


Count of Edges = 4 , Packets = 1000, nanotimes = 7620


Count of Edges = 4 , Packets = 1000, nanotimes = 8305


Count of Edges = 4 , Packets = 1000, nanotimes = 7658


Count of Edges = 4 , Packets = 1000, nanotimes = 8158


Count of Edges = 4 , Packets = 1000, nanotimes = 7732


Count of Edges = 4 , Packets = 1000, nanotimes = 8656


Count of Edges = 4 , Packets = 1000, nanotimes = 8349


Count of Edges = 4 , Packets = 1000, nanotimes = 7226


Count of Edges = 4 , Packets = 1000, nanotimes = 7427


Count of Edges = 4 , Packets = 1000, nanotimes = 8196


Count of Edges = 4 , Packets = 1000, nanotimes = 8697


Count of Edges = 4 , Packets = 1000, nanotimes = 6541


Count of Edges = 4 , Packets = 1000, nanotimes = 8253


Count of Edges = 4 , Packets = 1000, nanotimes = 9053


Count of Edges = 4 , Packets = 1000, nanotimes = 7535


Count of Edges = 4 , Packets = 1000, nanotimes = 7067


Count of Edges = 4 , Packets = 1000, nanotimes = 7261


Count of Edges = 4 , Packets = 1000, nanotimes = 7376


Count of Edges = 4 , Packets = 1000, nanotimes = 7291


Count of Edges = 4 , Packets = 1000, nanotimes = 7178


Count of Edges = 4 , Packets = 1000, nanotimes = 7547


Count of Edges = 4 , Packets = 1000, nanotimes = 6927


Count of Edges = 4 , Packets = 1000, nanotimes = 7105


Count of Edges = 4 , Packets = 1000, nanotimes = 7389


Count of Edges = 4 , Packets = 1000, nanotimes = 7952


Count of Edges = 4 , Packets = 1000, nanotimes = 7370


Count of Edges = 4 , Packets = 1000, nanotimes = 7874


Count of Edges = 4 , Packets = 1000, nanotimes = 7282


Count of Edges = 4 , Packets = 1000, nanotimes = 7302


Count of Edges = 4 , Packets = 1000, nanotimes = 7371


Count of Edges = 4 , Packets = 1000, nanotimes = 6915


Count of Edges = 4 , Packets = 1000, nanotimes = 7621


Count of Edges = 4 , Packets = 1000, nanotimes = 7371


Count of Edges = 4 , Packets = 1000, nanotimes = 8004


Count of Edges = 4 , Packets = 1000, nanotimes = 7254


Count of Edges = 4 , Packets = 1000, nanotimes = 7348


Count of Edges = 4 , Packets = 1000, nanotimes = 6790


Count of Edges = 4 , Packets = 1000, nanotimes = 8397


Count of Edges = 4 , Packets = 1000, nanotimes = 7380


Count of Edges = 4 , Packets = 1000, nanotimes = 7424


Count of Edges = 4 , Packets = 1000, nanotimes = 8157


Count of Edges = 4 , Packets = 1000, nanotimes = 7319


Count of Edges = 4 , Packets = 1000, nanotimes = 8214


Count of Edges = 4 , Packets = 1000, nanotimes = 7555


Count of Edges = 4 , Packets = 1000, nanotimes = 7793


Count of Edges = 4 , Packets = 1000, nanotimes = 7759


Count of Edges = 4 , Packets = 1000, nanotimes = 7640


Count of Edges = 4 , Packets = 1000, nanotimes = 6932


Count of Edges = 4 , Packets = 1000, nanotimes = 7351


Count of Edges = 4 , Packets = 1000, nanotimes = 8421


Count of Edges = 4 , Packets = 1000, nanotimes = 8091


Count of Edges = 4 , Packets = 1000, nanotimes = 7903


Count of Edges = 4 , Packets = 1000, nanotimes = 6909


Count of Edges = 4 , Packets = 1000, nanotimes = 7240


Count of Edges = 4 , Packets = 1000, nanotimes = 6696


Count of Edges = 4 , Packets = 1000, nanotimes = 8236


Count of Edges = 4 , Packets = 1000, nanotimes = 7398


Count of Edges = 4 , Packets = 1000, nanotimes = 6785


Count of Edges = 4 , Packets = 1000, nanotimes = 8038


Count of Edges = 4 , Packets = 1000, nanotimes = 7554


Count of Edges = 4 , Packets = 1000, nanotimes = 7221


Count of Edges = 4 , Packets = 1000, nanotimes = 8279


Count of Edges = 4 , Packets = 1000, nanotimes = 7640


Count of Edges = 4 , Packets = 1000, nanotimes = 7353


Count of Edges = 4 , Packets = 1000, nanotimes = 8030


Count of Edges = 4 , Packets = 1000, nanotimes = 7578


Count of Edges = 4 , Packets = 1000, nanotimes = 7659


Count of Edges = 4 , Packets = 1000, nanotimes = 7888


Count of Edges = 4 , Packets = 1000, nanotimes = 9006


Count of Edges = 4 , Packets = 1000, nanotimes = 7739


Count of Edges = 4 , Packets = 1000, nanotimes = 7573


Count of Edges = 4 , Packets = 1000, nanotimes = 7700


Count of Edges = 4 , Packets = 1000, nanotimes = 7336


Count of Edges = 4 , Packets = 1000, nanotimes = 7041


Count of Edges = 4 , Packets = 1000, nanotimes = 8550


Count of Edges = 4 , Packets = 1000, nanotimes = 7832


Count of Edges = 4 , Packets = 1000, nanotimes = 7537


Count of Edges = 4 , Packets = 1000, nanotimes = 8117


Count of Edges = 4 , Packets = 1000, nanotimes = 7253


Count of Edges = 4 , Packets = 1000, nanotimes = 8538


Count of Edges = 4 , Packets = 1000, nanotimes = 7810


Count of Edges = 4 , Packets = 1000, nanotimes = 8021


Count of Edges = 4 , Packets = 1000, nanotimes = 7215


Count of Edges = 4 , Packets = 1000, nanotimes = 6833


Count of Edges = 4 , Packets = 1000, nanotimes = 7860


Count of Edges = 4 , Packets = 1000, nanotimes = 7484


Count of Edges = 4 , Packets = 1000, nanotimes = 7597


Count of Edges = 4 , Packets = 1000, nanotimes = 7823


Count of Edges = 4 , Packets = 1000, nanotimes = 6609


Count of Edges = 4 , Packets = 1000, nanotimes = 7153


Count of Edges = 4 , Packets = 1000, nanotimes = 6765


Count of Edges = 4 , Packets = 1000, nanotimes = 7366


Count of Edges = 4 , Packets = 1000, nanotimes = 7351


Count of Edges = 4 , Packets = 1000, nanotimes = 8492


Count of Edges = 4 , Packets = 1000, nanotimes = 7826


Count of Edges = 4 , Packets = 1000, nanotimes = 8063


Count of Edges = 4 , Packets = 1000, nanotimes = 7723


Count of Edges = 4 , Packets = 1000, nanotimes = 7692


Count of Edges = 4 , Packets = 1000, nanotimes = 6969


Count of Edges = 4 , Packets = 1000, nanotimes = 6857


Count of Edges = 4 , Packets = 1000, nanotimes = 8072


Count of Edges = 4 , Packets = 1000, nanotimes = 7732


Count of Edges = 4 , Packets = 1000, nanotimes = 7601


Count of Edges = 4 , Packets = 1000, nanotimes = 7287


Count of Edges = 4 , Packets = 1000, nanotimes = 7467


Count of Edges = 4 , Packets = 1000, nanotimes = 7460


Count of Edges = 4 , Packets = 1000, nanotimes = 6663


Count of Edges = 4 , Packets = 1000, nanotimes = 7544


Count of Edges = 4 , Packets = 1000, nanotimes = 8142


Count of Edges = 4 , Packets = 1000, nanotimes = 7388


Count of Edges = 4 , Packets = 1000, nanotimes = 7640


Count of Edges = 4 , Packets = 1000, nanotimes = 7518


Count of Edges = 4 , Packets = 1000, nanotimes = 7865


Count of Edges = 4 , Packets = 1000, nanotimes = 8180


Count of Edges = 4 , Packets = 1000, nanotimes = 7638


Count of Edges = 4 , Packets = 1000, nanotimes = 7410


Count of Edges = 4 , Packets = 1000, nanotimes = 7804


Count of Edges = 4 , Packets = 1000, nanotimes = 8097


Count of Edges = 4 , Packets = 1000, nanotimes = 7584


Count of Edges = 4 , Packets = 1000, nanotimes = 7548


Count of Edges = 4 , Packets = 1000, nanotimes = 7649


Count of Edges = 4 , Packets = 1000, nanotimes = 7090


Count of Edges = 4 , Packets = 1000, nanotimes = 8969


Count of Edges = 4 , Packets = 1000, nanotimes = 7443


Count of Edges = 4 , Packets = 1000, nanotimes = 7537


Count of Edges = 4 , Packets = 1000, nanotimes = 8813


Count of Edges = 4 , Packets = 1000, nanotimes = 8320


Count of Edges = 4 , Packets = 1000, nanotimes = 6760


Count of Edges = 4 , Packets = 1000, nanotimes = 7578


Count of Edges = 4 , Packets = 1000, nanotimes = 8232


Count of Edges = 4 , Packets = 1000, nanotimes = 7493


Count of Edges = 4 , Packets = 1000, nanotimes = 7946


Count of Edges = 4 , Packets = 1000, nanotimes = 7870


Count of Edges = 4 , Packets = 1000, nanotimes = 7256


Count of Edges = 4 , Packets = 1000, nanotimes = 7905


Count of Edges = 4 , Packets = 1000, nanotimes = 7612


Count of Edges = 4 , Packets = 1000, nanotimes = 8037


Count of Edges = 4 , Packets = 1000, nanotimes = 9141


Count of Edges = 4 , Packets = 1000, nanotimes = 7620


Count of Edges = 4 , Packets = 1000, nanotimes = 7518


Count of Edges = 4 , Packets = 1000, nanotimes = 7491


Count of Edges = 4 , Packets = 1000, nanotimes = 8209


Count of Edges = 4 , Packets = 1000, nanotimes = 7444


Count of Edges = 4 , Packets = 1000, nanotimes = 7497


Count of Edges = 4 , Packets = 1000, nanotimes = 7842


Count of Edges = 4 , Packets = 1000, nanotimes = 7652


Count of Edges = 4 , Packets = 1000, nanotimes = 7346


Count of Edges = 4 , Packets = 1000, nanotimes = 7068


Count of Edges = 4 , Packets = 1000, nanotimes = 7569


Count of Edges = 4 , Packets = 1000, nanotimes = 7500


Count of Edges = 4 , Packets = 1000, nanotimes = 7985


Count of Edges = 4 , Packets = 1000, nanotimes = 6976


Count of Edges = 4 , Packets = 1000, nanotimes = 7866


Count of Edges = 4 , Packets = 1000, nanotimes = 7557


Count of Edges = 4 , Packets = 1000, nanotimes = 6806


Count of Edges = 4 , Packets = 1000, nanotimes = 6361


Count of Edges = 4 , Packets = 1000, nanotimes = 7288


Count of Edges = 4 , Packets = 1000, nanotimes = 7354


Count of Edges = 4 , Packets = 1000, nanotimes = 6455


Count of Edges = 4 , Packets = 1000, nanotimes = 7276


Count of Edges = 4 , Packets = 1000, nanotimes = 7803


Count of Edges = 4 , Packets = 1000, nanotimes = 7710


Count of Edges = 4 , Packets = 1000, nanotimes = 7990


Count of Edges = 4 , Packets = 1000, nanotimes = 8663


Count of Edges = 4 , Packets = 1000, nanotimes = 7220


Count of Edges = 4 , Packets = 1000, nanotimes = 7250


Count of Edges = 4 , Packets = 1000, nanotimes = 7673


Count of Edges = 4 , Packets = 1000, nanotimes = 9909


Count of Edges = 4 , Packets = 1000, nanotimes = 7882


Count of Edges = 4 , Packets = 1000, nanotimes = 9818


Count of Edges = 4 , Packets = 1000, nanotimes = 7265


Count of Edges = 4 , Packets = 1000, nanotimes = 8176


Count of Edges = 4 , Packets = 1000, nanotimes = 7379


Count of Edges = 4 , Packets = 1000, nanotimes = 8366


Count of Edges = 4 , Packets = 1000, nanotimes = 7852


Count of Edges = 4 , Packets = 1000, nanotimes = 8694


Count of Edges = 4 , Packets = 1000, nanotimes = 7178


Count of Edges = 4 , Packets = 1000, nanotimes = 7271


Count of Edges = 4 , Packets = 1000, nanotimes = 8492


Count of Edges = 4 , Packets = 1000, nanotimes = 8682


Count of Edges = 4 , Packets = 1000, nanotimes = 7429


Count of Edges = 4 , Packets = 1000, nanotimes = 8005


Count of Edges = 4 , Packets = 1000, nanotimes = 7002
