WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=53013:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 1000)

# Run progress: 0,00% complete, ETA 00:10:24
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 4 , Packets = 4000, nanotimes = 8151


Count of Edges = 4 , Packets = 4000, nanotimes = 8885


Count of Edges = 4 , Packets = 4000, nanotimes = 9940


Count of Edges = 4 , Packets = 4000, nanotimes = 8791


Count of Edges = 4 , Packets = 4000, nanotimes = 10086


Count of Edges = 4 , Packets = 4000, nanotimes = 9468


Count of Edges = 4 , Packets = 4000, nanotimes = 9515


Count of Edges = 4 , Packets = 4000, nanotimes = 9720


Count of Edges = 4 , Packets = 4000, nanotimes = 8511


Count of Edges = 4 , Packets = 4000, nanotimes = 8831


Count of Edges = 4 , Packets = 4000, nanotimes = 8937


Count of Edges = 4 , Packets = 4000, nanotimes = 9519


Count of Edges = 4 , Packets = 4000, nanotimes = 9809


Count of Edges = 4 , Packets = 4000, nanotimes = 9125


Count of Edges = 4 , Packets = 4000, nanotimes = 9450


Count of Edges = 4 , Packets = 4000, nanotimes = 9605


Count of Edges = 4 , Packets = 4000, nanotimes = 8478


Count of Edges = 4 , Packets = 4000, nanotimes = 7419


Count of Edges = 4 , Packets = 4000, nanotimes = 9287


Count of Edges = 4 , Packets = 4000, nanotimes = 9482


Count of Edges = 4 , Packets = 4000, nanotimes = 9474


Count of Edges = 4 , Packets = 4000, nanotimes = 9400


Count of Edges = 4 , Packets = 4000, nanotimes = 8306


Count of Edges = 4 , Packets = 4000, nanotimes = 9400


Count of Edges = 4 , Packets = 4000, nanotimes = 7520


Count of Edges = 4 , Packets = 4000, nanotimes = 10965


Count of Edges = 4 , Packets = 4000, nanotimes = 12916


Count of Edges = 4 , Packets = 4000, nanotimes = 8350


Count of Edges = 4 , Packets = 4000, nanotimes = 7938


Count of Edges = 4 , Packets = 4000, nanotimes = 9087


Count of Edges = 4 , Packets = 4000, nanotimes = 10706


Count of Edges = 4 , Packets = 4000, nanotimes = 8769


Count of Edges = 4 , Packets = 4000, nanotimes = 7973


Count of Edges = 4 , Packets = 4000, nanotimes = 9913


Count of Edges = 4 , Packets = 4000, nanotimes = 7498


Count of Edges = 4 , Packets = 4000, nanotimes = 9436


Count of Edges = 4 , Packets = 4000, nanotimes = 6839


Count of Edges = 4 , Packets = 4000, nanotimes = 8281


Count of Edges = 4 , Packets = 4000, nanotimes = 7987


Count of Edges = 4 , Packets = 4000, nanotimes = 7373


Count of Edges = 4 , Packets = 4000, nanotimes = 8842


Count of Edges = 4 , Packets = 4000, nanotimes = 9066


Count of Edges = 4 , Packets = 4000, nanotimes = 9293


Count of Edges = 4 , Packets = 4000, nanotimes = 10418


Count of Edges = 4 , Packets = 4000, nanotimes = 10066


Count of Edges = 4 , Packets = 4000, nanotimes = 8822


Count of Edges = 4 , Packets = 4000, nanotimes = 8438


Count of Edges = 4 , Packets = 4000, nanotimes = 9961


Count of Edges = 4 , Packets = 4000, nanotimes = 7672


Count of Edges = 4 , Packets = 4000, nanotimes = 8074


Count of Edges = 4 , Packets = 4000, nanotimes = 7364


Count of Edges = 4 , Packets = 4000, nanotimes = 8373


Count of Edges = 4 , Packets = 4000, nanotimes = 7813


Count of Edges = 4 , Packets = 4000, nanotimes = 9048


Count of Edges = 4 , Packets = 4000, nanotimes = 9234


Count of Edges = 4 , Packets = 4000, nanotimes = 6902


Count of Edges = 4 , Packets = 4000, nanotimes = 9730


Count of Edges = 4 , Packets = 4000, nanotimes = 7685


Count of Edges = 4 , Packets = 4000, nanotimes = 8686

0,015 s/op
Iteration   4: 
Count of Edges = 4 , Packets = 4000, nanotimes = 9088


Count of Edges = 4 , Packets = 4000, nanotimes = 9226


Count of Edges = 4 , Packets = 4000, nanotimes = 8037


Count of Edges = 4 , Packets = 4000, nanotimes = 9880


Count of Edges = 4 , Packets = 4000, nanotimes = 8261


Count of Edges = 4 , Packets = 4000, nanotimes = 8226


Count of Edges = 4 , Packets = 4000, nanotimes = 7501


Count of Edges = 4 , Packets = 4000, nanotimes = 8580


Count of Edges = 4 , Packets = 4000, nanotimes = 8504


Count of Edges = 4 , Packets = 4000, nanotimes = 8291


Count of Edges = 4 , Packets = 4000, nanotimes = 9182


Count of Edges = 4 , Packets = 4000, nanotimes = 8341


Count of Edges = 4 , Packets = 4000, nanotimes = 8015


Count of Edges = 4 , Packets = 4000, nanotimes = 8688


Count of Edges = 4 , Packets = 4000, nanotimes = 8150


Count of Edges = 4 , Packets = 4000, nanotimes = 8181


Count of Edges = 4 , Packets = 4000, nanotimes = 8919


Count of Edges = 4 , Packets = 4000, nanotimes = 10199


Count of Edges = 4 , Packets = 4000, nanotimes = 8128


Count of Edges = 4 , Packets = 4000, nanotimes = 9457


Count of Edges = 4 , Packets = 4000, nanotimes = 7466


Count of Edges = 4 , Packets = 4000, nanotimes = 9883


Count of Edges = 4 , Packets = 4000, nanotimes = 8090


Count of Edges = 4 , Packets = 4000, nanotimes = 7939


Count of Edges = 4 , Packets = 4000, nanotimes = 8426


Count of Edges = 4 , Packets = 4000, nanotimes = 10119


Count of Edges = 4 , Packets = 4000, nanotimes = 8745


Count of Edges = 4 , Packets = 4000, nanotimes = 9935


Count of Edges = 4 , Packets = 4000, nanotimes = 9025


Count of Edges = 4 , Packets = 4000, nanotimes = 8570


Count of Edges = 4 , Packets = 4000, nanotimes = 7438


Count of Edges = 4 , Packets = 4000, nanotimes = 8986


Count of Edges = 4 , Packets = 4000, nanotimes = 8111


Count of Edges = 4 , Packets = 4000, nanotimes = 7619


Count of Edges = 4 , Packets = 4000, nanotimes = 8741


Count of Edges = 4 , Packets = 4000, nanotimes = 11044


Count of Edges = 4 , Packets = 4000, nanotimes = 7592


Count of Edges = 4 , Packets = 4000, nanotimes = 9551


Count of Edges = 4 , Packets = 4000, nanotimes = 8898


Count of Edges = 4 , Packets = 4000, nanotimes = 9098


Count of Edges = 4 , Packets = 4000, nanotimes = 11365


Count of Edges = 4 , Packets = 4000, nanotimes = 9414


Count of Edges = 4 , Packets = 4000, nanotimes = 12351


Count of Edges = 4 , Packets = 4000, nanotimes = 9200


Count of Edges = 4 , Packets = 4000, nanotimes = 12272


Count of Edges = 4 , Packets = 4000, nanotimes = 11380


Count of Edges = 4 , Packets = 4000, nanotimes = 8059


Count of Edges = 4 , Packets = 4000, nanotimes = 8474


Count of Edges = 4 , Packets = 4000, nanotimes = 9991


Count of Edges = 4 , Packets = 4000, nanotimes = 9674


Count of Edges = 4 , Packets = 4000, nanotimes = 8810


Count of Edges = 4 , Packets = 4000, nanotimes = 9228


Count of Edges = 4 , Packets = 4000, nanotimes = 7689


Count of Edges = 4 , Packets = 4000, nanotimes = 9408


Count of Edges = 4 , Packets = 4000, nanotimes = 8420


Count of Edges = 4 , Packets = 4000, nanotimes = 9947


Count of Edges = 4 , Packets = 4000, nanotimes = 9634


Count of Edges = 4 , Packets = 4000, nanotimes = 9345


Count of Edges = 4 , Packets = 4000, nanotimes = 9535


Count of Edges = 4 , Packets = 4000, nanotimes = 10265


Count of Edges = 4 , Packets = 4000, nanotimes = 9802


Count of Edges = 4 , Packets = 4000, nanotimes = 11226


Count of Edges = 4 , Packets = 4000, nanotimes = 10106


Count of Edges = 4 , Packets = 4000, nanotimes = 11301


Count of Edges = 4 , Packets = 4000, nanotimes = 11793


Count of Edges = 4 , Packets = 4000, nanotimes = 13305

0,015 s/op
Iteration   5: 
Count of Edges = 4 , Packets = 4000, nanotimes = 10549


Count of Edges = 4 , Packets = 4000, nanotimes = 9465


Count of Edges = 4 , Packets = 4000, nanotimes = 12904


Count of Edges = 4 , Packets = 4000, nanotimes = 8705


Count of Edges = 4 , Packets = 4000, nanotimes = 12278


Count of Edges = 4 , Packets = 4000, nanotimes = 9263


Count of Edges = 4 , Packets = 4000, nanotimes = 15784


Count of Edges = 4 , Packets = 4000, nanotimes = 10137


Count of Edges = 4 , Packets = 4000, nanotimes = 12710


Count of Edges = 4 , Packets = 4000, nanotimes = 17977


Count of Edges = 4 , Packets = 4000, nanotimes = 17621


Count of Edges = 4 , Packets = 4000, nanotimes = 13174


Count of Edges = 4 , Packets = 4000, nanotimes = 11817


Count of Edges = 4 , Packets = 4000, nanotimes = 13272


Count of Edges = 4 , Packets = 4000, nanotimes = 26042


Count of Edges = 4 , Packets = 4000, nanotimes = 17067


Count of Edges = 4 , Packets = 4000, nanotimes = 15585


Count of Edges = 4 , Packets = 4000, nanotimes = 21059


Count of Edges = 4 , Packets = 4000, nanotimes = 18162


Count of Edges = 4 , Packets = 4000, nanotimes = 14794


Count of Edges = 4 , Packets = 4000, nanotimes = 16283


Count of Edges = 4 , Packets = 4000, nanotimes = 15540


Count of Edges = 4 , Packets = 4000, nanotimes = 13463


Count of Edges = 4 , Packets = 4000, nanotimes = 17278


Count of Edges = 4 , Packets = 4000, nanotimes = 19385


Count of Edges = 4 , Packets = 4000, nanotimes = 18362


Count of Edges = 4 , Packets = 4000, nanotimes = 20977


Count of Edges = 4 , Packets = 4000, nanotimes = 15248


Count of Edges = 4 , Packets = 4000, nanotimes = 18827


Count of Edges = 4 , Packets = 4000, nanotimes = 16570


Count of Edges = 4 , Packets = 4000, nanotimes = 18031


Count of Edges = 4 , Packets = 4000, nanotimes = 20629


Count of Edges = 4 , Packets = 4000, nanotimes = 21686


Count of Edges = 4 , Packets = 4000, nanotimes = 16140


Count of Edges = 4 , Packets = 4000, nanotimes = 16727


Count of Edges = 4 , Packets = 4000, nanotimes = 15492


Count of Edges = 4 , Packets = 4000, nanotimes = 16993


Count of Edges = 4 , Packets = 4000, nanotimes = 20371

0,026 s/op


Result "simple.Main.measureName":
  0,018 ±(99.9%) 0,018 s/op [Average]
  (min, avg, max) = (0,015, 0,018, 0,026), stdev = 0,005
  CI (99.9%): [≈ 0, 0,036] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=53013:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 5000)

# Run progress: 5,13% complete, ETA 00:11:17
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 4 , Packets = 5000, nanotimes = 19501


Count of Edges = 4 , Packets = 5000, nanotimes = 21511


Count of Edges = 4 , Packets = 5000, nanotimes = 17251


Count of Edges = 4 , Packets = 5000, nanotimes = 20435


Count of Edges = 4 , Packets = 5000, nanotimes = 9464


Count of Edges = 4 , Packets = 5000, nanotimes = 7064


Count of Edges = 4 , Packets = 5000, nanotimes = 7038


Count of Edges = 4 , Packets = 5000, nanotimes = 8340


Count of Edges = 4 , Packets = 5000, nanotimes = 8070


Count of Edges = 4 , Packets = 5000, nanotimes = 8067


Count of Edges = 4 , Packets = 5000, nanotimes = 8240


Count of Edges = 4 , Packets = 5000, nanotimes = 7042


Count of Edges = 4 , Packets = 5000, nanotimes = 7987


Count of Edges = 4 , Packets = 5000, nanotimes = 6245


Count of Edges = 4 , Packets = 5000, nanotimes = 6713


Count of Edges = 4 , Packets = 5000, nanotimes = 6818


Count of Edges = 4 , Packets = 5000, nanotimes = 6909


Count of Edges = 4 , Packets = 5000, nanotimes = 6720


Count of Edges = 4 , Packets = 5000, nanotimes = 6665


Count of Edges = 4 , Packets = 5000, nanotimes = 6763


Count of Edges = 4 , Packets = 5000, nanotimes = 7788


Count of Edges = 4 , Packets = 5000, nanotimes = 7035


Count of Edges = 4 , Packets = 5000, nanotimes = 8183


Count of Edges = 4 , Packets = 5000, nanotimes = 8235


Count of Edges = 4 , Packets = 5000, nanotimes = 7495


Count of Edges = 4 , Packets = 5000, nanotimes = 6888


Count of Edges = 4 , Packets = 5000, nanotimes = 6813


Count of Edges = 4 , Packets = 5000, nanotimes = 6670


Count of Edges = 4 , Packets = 5000, nanotimes = 8831


Count of Edges = 4 , Packets = 5000, nanotimes = 10163


Count of Edges = 4 , Packets = 5000, nanotimes = 6963


Count of Edges = 4 , Packets = 5000, nanotimes = 6292


Count of Edges = 4 , Packets = 5000, nanotimes = 7422


Count of Edges = 4 , Packets = 5000, nanotimes = 8168


Count of Edges = 4 , Packets = 5000, nanotimes = 7290


Count of Edges = 4 , Packets = 5000, nanotimes = 8634


Count of Edges = 4 , Packets = 5000, nanotimes = 8102


Count of Edges = 4 , Packets = 5000, nanotimes = 8278


Count of Edges = 4 , Packets = 5000, nanotimes = 7528


Count of Edges = 4 , Packets = 5000, nanotimes = 8610


Count of Edges = 4 , Packets = 5000, nanotimes = 9551


Count of Edges = 4 , Packets = 5000, nanotimes = 8490


Count of Edges = 4 , Packets = 5000, nanotimes = 8321


Count of Edges = 4 , Packets = 5000, nanotimes = 6786


Count of Edges = 4 , Packets = 5000, nanotimes = 6477


Count of Edges = 4 , Packets = 5000, nanotimes = 6981


Count of Edges = 4 , Packets = 5000, nanotimes = 7936


Count of Edges = 4 , Packets = 5000, nanotimes = 7353


Count of Edges = 4 , Packets = 5000, nanotimes = 7998


Count of Edges = 4 , Packets = 5000, nanotimes = 8091


Count of Edges = 4 , Packets = 5000, nanotimes = 7722


Count of Edges = 4 , Packets = 5000, nanotimes = 9067

0,018 s/op
# Warmup Iteration   2: 
Count of Edges = 4 , Packets = 5000, nanotimes = 8385


Count of Edges = 4 , Packets = 5000, nanotimes = 8555


Count of Edges = 4 , Packets = 5000, nanotimes = 7693


Count of Edges = 4 , Packets = 5000, nanotimes = 6761


Count of Edges = 4 , Packets = 5000, nanotimes = 8468


Count of Edges = 4 , Packets = 5000, nanotimes = 10117


Count of Edges = 4 , Packets = 5000, nanotimes = 8708


Count of Edges = 4 , Packets = 5000, nanotimes = 7795


Count of Edges = 4 , Packets = 5000, nanotimes = 7903


Count of Edges = 4 , Packets = 5000, nanotimes = 9921


Count of Edges = 4 , Packets = 5000, nanotimes = 8783


Count of Edges = 4 , Packets = 5000, nanotimes = 7791


Count of Edges = 4 , Packets = 5000, nanotimes = 7581


Count of Edges = 4 , Packets = 5000, nanotimes = 9226


Count of Edges = 4 , Packets = 5000, nanotimes = 9239


Count of Edges = 4 , Packets = 5000, nanotimes = 7236


Count of Edges = 4 , Packets = 5000, nanotimes = 7443


Count of Edges = 4 , Packets = 5000, nanotimes = 9206


Count of Edges = 4 , Packets = 5000, nanotimes = 7079


Count of Edges = 4 , Packets = 5000, nanotimes = 9252


Count of Edges = 4 , Packets = 5000, nanotimes = 8944


Count of Edges = 4 , Packets = 5000, nanotimes = 9308


Count of Edges = 4 , Packets = 5000, nanotimes = 8428


Count of Edges = 4 , Packets = 5000, nanotimes = 10918


Count of Edges = 4 , Packets = 5000, nanotimes = 8255


Count of Edges = 4 , Packets = 5000, nanotimes = 8514


Count of Edges = 4 , Packets = 5000, nanotimes = 9721


Count of Edges = 4 , Packets = 5000, nanotimes = 8055


Count of Edges = 4 , Packets = 5000, nanotimes = 8176


Count of Edges = 4 , Packets = 5000, nanotimes = 9857


Count of Edges = 4 , Packets = 5000, nanotimes = 8552


Count of Edges = 4 , Packets = 5000, nanotimes = 8031


Count of Edges = 4 , Packets = 5000, nanotimes = 8233


Count of Edges = 4 , Packets = 5000, nanotimes = 8356


Count of Edges = 4 , Packets = 5000, nanotimes = 6875


Count of Edges = 4 , Packets = 5000, nanotimes = 9235


Count of Edges = 4 , Packets = 5000, nanotimes = 7917


Count of Edges = 4 , Packets = 5000, nanotimes = 8886


Count of Edges = 4 , Packets = 5000, nanotimes = 9523


Count of Edges = 4 , Packets = 5000, nanotimes = 8052


Count of Edges = 4 , Packets = 5000, nanotimes = 8374


Count of Edges = 4 , Packets = 5000, nanotimes = 8417


Count of Edges = 4 , Packets = 5000, nanotimes = 7458


Count of Edges = 4 , Packets = 5000, nanotimes = 8953


Count of Edges = 4 , Packets = 5000, nanotimes = 7068


Count of Edges = 4 , Packets = 5000, nanotimes = 9399


Count of Edges = 4 , Packets = 5000, nanotimes = 8022


Count of Edges = 4 , Packets = 5000, nanotimes = 7918


Count of Edges = 4 , Packets = 5000, nanotimes = 8117


Count of Edges = 4 , Packets = 5000, nanotimes = 9239


Count of Edges = 4 , Packets = 5000, nanotimes = 9088


Count of Edges = 4 , Packets = 5000, nanotimes = 8102


Count of Edges = 4 , Packets = 5000, nanotimes = 7267


Count of Edges = 4 , Packets = 5000, nanotimes = 8621


Count of Edges = 4 , Packets = 5000, nanotimes = 8278

0,018 s/op
# Warmup Iteration   3: 
Count of Edges = 4 , Packets = 5000, nanotimes = 10187


Count of Edges = 4 , Packets = 5000, nanotimes = 8977


Count of Edges = 4 , Packets = 5000, nanotimes = 7625


Count of Edges = 4 , Packets = 5000, nanotimes = 8941


Count of Edges = 4 , Packets = 5000, nanotimes = 8721


Count of Edges = 4 , Packets = 5000, nanotimes = 7665


Count of Edges = 4 , Packets = 5000, nanotimes = 9158


Count of Edges = 4 , Packets = 5000, nanotimes = 6538


Count of Edges = 4 , Packets = 5000, nanotimes = 9113


Count of Edges = 4 , Packets = 5000, nanotimes = 9706


Count of Edges = 4 , Packets = 5000, nanotimes = 7860


Count of Edges = 4 , Packets = 5000, nanotimes = 8964


Count of Edges = 4 , Packets = 5000, nanotimes = 7991


Count of Edges = 4 , Packets = 5000, nanotimes = 9519


Count of Edges = 4 , Packets = 5000, nanotimes = 10176


Count of Edges = 4 , Packets = 5000, nanotimes = 7564


Count of Edges = 4 , Packets = 5000, nanotimes = 9153


Count of Edges = 4 , Packets = 5000, nanotimes = 11627


Count of Edges = 4 , Packets = 5000, nanotimes = 7968


Count of Edges = 4 , Packets = 5000, nanotimes = 8243


Count of Edges = 4 , Packets = 5000, nanotimes = 8140


Count of Edges = 4 , Packets = 5000, nanotimes = 9177


Count of Edges = 4 , Packets = 5000, nanotimes = 9332


Count of Edges = 4 , Packets = 5000, nanotimes = 9118


Count of Edges = 4 , Packets = 5000, nanotimes = 8512


Count of Edges = 4 , Packets = 5000, nanotimes = 8296


Count of Edges = 4 , Packets = 5000, nanotimes = 8811


Count of Edges = 4 , Packets = 5000, nanotimes = 8471


Count of Edges = 4 , Packets = 5000, nanotimes = 7708


Count of Edges = 4 , Packets = 5000, nanotimes = 8561


Count of Edges = 4 , Packets = 5000, nanotimes = 10329


Count of Edges = 4 , Packets = 5000, nanotimes = 8216


Count of Edges = 4 , Packets = 5000, nanotimes = 9418


Count of Edges = 4 , Packets = 5000, nanotimes = 8727


Count of Edges = 4 , Packets = 5000, nanotimes = 9011


Count of Edges = 4 , Packets = 5000, nanotimes = 9435


Count of Edges = 4 , Packets = 5000, nanotimes = 9201


Count of Edges = 4 , Packets = 5000, nanotimes = 9167


Count of Edges = 4 , Packets = 5000, nanotimes = 9206


Count of Edges = 4 , Packets = 5000, nanotimes = 8279


Count of Edges = 4 , Packets = 5000, nanotimes = 7421


Count of Edges = 4 , Packets = 5000, nanotimes = 9189


Count of Edges = 4 , Packets = 5000, nanotimes = 7430


Count of Edges = 4 , Packets = 5000, nanotimes = 8702


Count of Edges = 4 , Packets = 5000, nanotimes = 9219


Count of Edges = 4 , Packets = 5000, nanotimes = 8941


Count of Edges = 4 , Packets = 5000, nanotimes = 9918


Count of Edges = 4 , Packets = 5000, nanotimes = 9616


Count of Edges = 4 , Packets = 5000, nanotimes = 8894


Count of Edges = 4 , Packets = 5000, nanotimes = 10790


Count of Edges = 4 , Packets = 5000, nanotimes = 9965


Count of Edges = 4 , Packets = 5000, nanotimes = 8251

0,019 s/op
Iteration   1: 
Count of Edges = 4 , Packets = 5000, nanotimes = 9229


Count of Edges = 4 , Packets = 5000, nanotimes = 9472


Count of Edges = 4 , Packets = 5000, nanotimes = 8779


Count of Edges = 4 , Packets = 5000, nanotimes = 8089


Count of Edges = 4 , Packets = 5000, nanotimes = 9328


Count of Edges = 4 , Packets = 5000, nanotimes = 7911


Count of Edges = 4 , Packets = 5000, nanotimes = 7812


Count of Edges = 4 , Packets = 5000, nanotimes = 8428


Count of Edges = 4 , Packets = 5000, nanotimes = 8753


Count of Edges = 4 , Packets = 5000, nanotimes = 10455


Count of Edges = 4 , Packets = 5000, nanotimes = 8149


Count of Edges = 4 , Packets = 5000, nanotimes = 8547


Count of Edges = 4 , Packets = 5000, nanotimes = 9599


Count of Edges = 4 , Packets = 5000, nanotimes = 9263


Count of Edges = 4 , Packets = 5000, nanotimes = 10011


Count of Edges = 4 , Packets = 5000, nanotimes = 9499


Count of Edges = 4 , Packets = 5000, nanotimes = 8585


Count of Edges = 4 , Packets = 5000, nanotimes = 9719


Count of Edges = 4 , Packets = 5000, nanotimes = 8910


Count of Edges = 4 , Packets = 5000, nanotimes = 11183


Count of Edges = 4 , Packets = 5000, nanotimes = 8480


Count of Edges = 4 , Packets = 5000, nanotimes = 7774


Count of Edges = 4 , Packets = 5000, nanotimes = 8462
